"contactID","timestamp","customerID","cuJob","cuPhone","q1OverallSat","q2AgentFriendliness","q3UnderstandingIssues","q4Timeliness","q5Variety","q6Resolution","q7Pricing"
"PH10-80938-98980-12007-7679","1936-06-29 01:47:32","CU10-45847-lxoe-97498557","Therapist, horticultural","+05(2)5669471237",8,3,8,10,9,5,3
"PH10-64544-wlbh-49521173","1937-08-17 04:57:42","CU10-85380-dgpe-19756360","Health and safety adviser","814-822-5512x886",8,3,10,4,3,7,2
"PH10-61129-wkxy-27231635","2014-03-27 16:58:08","CU10-23782-84925-59901-1731","Purchasing manager","1-635-511-0529",9,10,2,7,9,7,10
"PH10-74284-85484-77103-3160","1922-03-25 13:23:06","CU10-87108-96762-97629-8314","Claims inspector/assessor","(259)281-9982x4926",8,10,8,10,8,6,2
"PH10-65418-mjks-30499745","1980-02-07 15:13:19","CU10-82222-mfbv-2177900","Engineer, biomedical","435-818-1927x763",9,9,8,1,8,7,4
"PH10-32285-50783-62541-1231","1967-04-27 18:02:09","CU10-20198-kqnf-52640211","Chief of Staff","(443)983-2130x50831",8,3,9,10,1,4,2
"PH10-61036-41036-8851-7224","2014-11-27 05:45:02","CU10-22677-41870-34153-3060","Warden/ranger","1-424-277-8668",8,8,9,10,3,5,1
"PH10-1499-fzmp-62615452","1993-10-19 23:34:03","CU10-15020-96807-16536-1628","Control and instrumentation engineer","(337)054-6540",9,9,8,10,10,8,10
"PH10-46032-59258-42792-1582","1969-10-03 18:56:09","CU10-39598-31307-95868-798","Sports therapist","896.191.6967",9,5,7,1,3,9,10
"PH10-70515-68578-43242-7045","1978-04-19 22:54:07","CU10-8788-kfwc-3675080","Air cabin crew","118.426.7961x6244",8,1,8,1,3,6,3
"PH10-86577-96480-53207-954","2011-10-06 23:41:33","CU10-57675-rahe-25444512","English as a second language teacher","(099)881-6291x936",9,2,5,4,6,10,2
"PH10-51194-zces-81399704","1984-10-16 21:06:58","CU10-70552-37596-65295-2371","Magazine features editor","521-511-5731x16287",8,9,5,6,3,7,9
"PH10-35391-yfzs-58127390","1956-03-15 01:23:09","CU10-50636-gyai-61939196","Prison officer","(606)926-5818x86430",3,6,9,7,10,6,9
"PH10-53661-86811-60534-3578","1993-12-07 20:33:47","CU10-83786-hkas-74395016","Meteorologist","06177115203",1,3,9,1,6,10,2
"PH10-95084-fnie-66413294","2002-02-16 09:04:49","CU10-12899-27231-16772-647","Public affairs consultant","492-633-5280",9,9,10,1,3,6,9
"PH10-78353-vicm-12541548","1990-01-19 21:09:08","CU10-70649-14069-40448-3399","Cabin crew","1-553-942-8678x9845",3,9,9,1,3,9,10
"PH10-72058-ahjv-79964635","1981-03-08 12:27:43","CU10-1284-dfcq-95718104","Paediatric nurse","231-559-2538",3,2,7,8,10,8,10
"PH10-2840-14822-29140-7847","1999-06-14 16:55:16","CU10-73928-26369-55517-5355","Public affairs consultant","00089241612",9,4,8,7,3,9,9
"PH10-7219-edrk-69365725","1930-10-07 07:58:53","CU10-35135-qnwx-11802519","Sales promotion account executive","1-597-422-1084x9245",9,9,9,6,3,6,9
"PH10-82003-99048-95802-9106","1962-09-17 19:14:26","CU10-32820-fbmc-16052151","Accommodation manager","+20(5)6427737892",1,9,10,6,3,10,2
"PH10-30812-vutj-49104481","1967-01-10 17:37:20","CU10-65627-90445-46820-2497","Psychotherapist, child","(640)831-3252",9,3,8,10,10,6,10
"PH10-3309-rwpe-33282946","1995-01-06 18:08:26","CU10-31391-qjgx-86460694","Pathologist","(195)593-7681x368",7,10,8,10,3,5,10
"PH10-75059-yixb-73961675","1992-04-11 03:00:10","CU10-10668-33028-39221-756","Actuary","1-796-256-2187x4643",9,10,9,1,6,7,10
"PH10-88222-iley-51380644","1939-10-12 04:35:56","CU10-48425-75187-28509-5119","Ergonomist","909.077.4442x812",7,10,6,6,5,9,6
"PH10-25510-oaws-12742160","1932-06-14 07:14:23","CU10-81720-17588-61568-737","Acupuncturist","08634914643",8,9,8,6,3,7,9
"PH10-22070-77858-73119-2212","2005-09-25 23:02:18","CU10-93529-hbyr-70336542","Management consultant","(824)490-3373x96378",9,10,8,1,1,10,2
"PH10-21502-57735-82796-9745","1948-12-13 11:05:03","CU10-38901-24413-30316-9489","Radio producer","068-830-3795x78633",9,9,9,5,3,5,2
"PH10-90488-39914-57880-3980","1978-04-09 21:26:54","CU10-74336-33126-26855-4978","Government social research officer","+82(7)3088347882",9,10,9,7,3,6,9
"PH10-395-60030-79730-5796","2011-07-27 12:20:22","CU10-82321-ozxg-11857263","Set designer","535-030-7012x673",6,9,8,5,10,6,2
"PH10-72430-83677-67950-6607","1936-01-08 00:38:01","CU10-42252-mdhj-61615491","Surveyor, land/geomatics","(880)387-2403",7,10,10,10,4,10,10
"PH10-50337-jiyw-80403278","2009-01-02 04:46:13","CU10-15779-pqta-91977510","Pathologist","(984)337-5103x69193",1,10,9,6,2,5,2
"PH10-72182-tdrv-32062681","1951-11-30 12:23:25","CU10-12028-17606-38146-6041","Public librarian","754.418.6932x43834",8,5,9,7,8,5,9
"PH10-83209-67492-48624-7449","2012-09-27 05:12:18","CU10-28105-nkqi-13549683","Ceramics designer","357-086-2865",8,1,8,7,10,6,10
"PH10-68730-lirh-63922392","1988-06-12 04:16:03","CU10-10422-24376-5628-2747","Therapist, art","015-458-2810x558",9,2,1,4,10,2,8
"PH10-84787-nvgf-32325730","2016-02-05 23:01:29","CU10-52550-53184-62098-6927","Scientist, clinical (histocompatibility and immunogenetics)","02608746539",9,3,9,10,3,10,7
"PH10-2848-jyxb-72153035","1967-12-10 16:17:48","CU10-22826-71844-55375-1033","Production engineer","871-219-0038",9,2,8,6,8,10,9
"PH10-52775-2457-29731-5541","1938-02-07 12:58:57","CU10-98669-wgde-57423471","Museum/gallery curator","(078)409-9779",8,8,9,8,1,9,10
"PH10-68564-znfh-7836165","1970-09-07 09:27:33","CU10-24490-55274-16920-2923","Financial adviser","820-143-6521x4557",9,4,8,10,8,5,8
"PH10-35801-20397-39373-9007","2015-04-25 09:16:47","CU10-95606-nrau-1380932","Community arts worker","(998)537-2200x01773",8,1,8,8,9,7,2
"PH10-21783-58821-21913-3933","1943-03-07 11:06:35","CU10-42192-28542-44311-7343","Sports development officer","080-829-6525",9,1,3,2,3,5,9
"PH10-45379-937-5105-8022","1924-11-05 23:11:49","CU10-50088-kfby-98783704","Best boy","(168)881-5287x056",4,1,8,10,8,8,9
"PH10-62506-39130-87308-5705","1943-11-08 12:08:18","CU10-90332-asmv-571208","Lexicographer","07877265822",10,1,8,6,10,5,9
"PH10-72558-17174-73496-7440","2012-09-03 02:59:24","CU10-88484-94082-93363-107","Adult nurse","+61(6)5496664761",9,4,10,2,10,7,9
"PH10-65930-61490-20000-3522","1992-03-21 21:29:02","CU10-89518-jvmo-28680029","Armed forces operational officer","113.258.4835",2,5,8,5,8,7,2
"PH10-78164-69168-5694-4829","1989-05-22 12:52:05","CU10-87791-46787-25875-5609","Sports development officer","(153)120-1325x66477",9,3,9,1,8,7,3
"PH10-87466-81896-58449-4957","2014-12-03 21:48:26","CU10-33007-caot-21952942","Cytogeneticist","08000951680",8,1,8,2,3,10,2
"PH10-67446-dxip-3975788","1949-11-26 16:13:10","CU10-18175-28483-65399-6734","Armed forces training and education officer","1-167-797-0015",3,3,7,6,5,9,2
"PH10-82851-7393-66404-5113","2001-11-17 03:15:31","CU10-18203-aqfs-4361611","Health visitor","1-189-059-7959x2155",9,2,9,6,4,7,9
"PH10-13243-ceoy-85350087","1963-04-20 12:16:10","CU10-22131-75210-82872-3461","Embryologist, clinical","(379)352-4303x67864",8,1,10,10,8,6,10
"PH10-8659-ipny-70240597","1991-03-04 19:01:06","CU10-80635-vdhj-94680757","Podiatrist","(762)946-1494x5237",8,1,9,10,9,9,2
"PH10-77830-scdn-63995781","2006-05-22 03:09:55","CU10-67765-lcra-64397236","Fine artist","434-982-2272x4878",9,9,3,6,8,9,10
"PH10-20727-73130-33733-8989","1941-03-01 23:35:28","CU10-41331-18307-68851-3022","Nurse, mental health","638-547-9600x919",9,1,8,4,10,10,2
"PH10-53231-nemo-23666398","2003-07-11 14:08:30","CU10-42418-6611-5761-2516","IT sales professional","1-968-737-2936x3755",9,7,10,1,3,7,10
"PH10-63762-13019-70124-4797","1932-05-06 05:16:33","CU10-55242-duwe-82307873","Bonds trader","1-603-628-1541",9,1,9,6,9,10,3
"PH10-1439-81102-887-8623","1973-08-04 15:00:23","CU10-99016-akpj-80809925","Conservation officer, historic buildings","07678656642",9,10,9,1,9,5,2
"PH10-67503-anrt-17269403","1993-03-02 08:13:09","CU10-5558-29437-555-7519","Animal technologist","820-960-1745x11038",6,1,10,10,10,6,10
"PH10-50665-12551-49507-7982","2003-04-14 17:03:44","CU10-34240-55369-2046-321","Engineering geologist","458-702-7356x5921",9,3,9,1,9,6,8
"PH10-98980-25391-85496-1173","1989-12-10 08:48:30","CU10-81965-vtwj-24358676","Museum/gallery curator","579-272-4366x7159",9,3,8,6,10,7,9
"PH10-85112-98674-3998-5454","1921-07-03 08:00:08","CU10-75851-enay-61940050","Risk manager","444.946.8786",8,9,10,1,8,5,4
"PH10-81265-79501-1722-6338","1966-03-13 04:11:11","CU10-63953-38495-95048-9861","Technical brewer","(708)843-1131",9,3,3,6,3,10,7
"PH10-78840-85401-49186-8486","1926-04-26 09:34:06","CU10-49660-wzlv-67996696","Facilities manager","710-209-2189x930",8,9,9,8,8,7,9
"PH10-33533-91396-36069-6960","2017-03-17 17:36:00","CU10-42611-mipj-44786473","Homeopath","(900)766-2215x28281",9,10,10,1,9,6,2
"PH10-11451-45200-20702-7258","1943-10-13 04:46:53","CU10-30014-23932-86304-2080","Air broker","(584)407-6375x514",9,1,8,1,3,9,9
"PH10-72586-vsof-37213095","1933-02-12 03:54:37","CU10-31608-45203-79961-2108","Scientist, product/process development","1-404-710-7691x3940",8,3,9,9,2,10,10
"PH10-68866-65119-4828-2629","1951-07-12 12:35:25","CU10-80516-urse-26879820","Geochemist","1-844-760-7605",4,10,9,6,3,10,9
"PH10-28605-27482-69509-6447","1960-07-16 06:20:04","CU10-49429-seao-16210604","Agricultural engineer","294-256-9490x19189",9,9,2,5,5,10,9
"PH10-86770-43506-17287-2720","1999-10-24 04:01:32","CU10-13705-nreu-68378446","Research scientist (medical)","+47(9)9828932679",9,3,9,5,10,6,9
"PH10-55685-8467-41546-310","1957-11-05 00:33:37","CU10-70696-85353-92568-3192","Printmaker","(827)198-7280x28101",9,10,10,6,3,5,9
"PH10-3643-cytm-72043889","2009-03-16 14:26:03","CU10-97643-shoz-67823054","Scientist, forensic","09651277527",9,2,9,2,10,6,10
"PH10-14855-33294-55013-8528","1950-01-22 08:11:35","CU10-46879-ofba-70240979","Geophysicist/field seismologist","1-927-222-6810",8,1,10,10,3,6,9
"PH10-65307-32600-35555-7789","1979-09-19 03:23:29","CU10-20374-eutc-91897828","Mental health nurse","954-909-1939x42205",9,9,10,9,3,9,10
"PH10-3970-dqsk-11248649","1999-11-19 02:36:57","CU10-84138-rpnh-35414452","Geophysical data processor","046.176.3601",8,10,10,1,8,10,2
"PH10-42991-fald-98415851","1977-08-11 00:29:40","CU10-69723-vywo-17792616","Marketing executive","333.818.9880x07728",4,10,8,10,3,5,9
"PH10-13964-69717-8374-1562","2001-05-01 11:31:30","CU10-64624-heng-90485897","Medical technical officer","(069)212-7730",8,1,10,10,3,6,10
"PH10-97479-7488-69098-2722","1955-04-15 09:27:11","CU10-95640-byxn-36552354","Location manager","845-535-6278",7,1,10,8,8,10,10
"PH10-44088-zjvh-76204582","1987-10-11 09:34:07","CU10-56198-14913-65339-7314","Commissioning editor","(150)096-0323x04378",8,3,2,6,3,9,2
"PH10-96395-zndj-35008795","1958-12-12 01:15:50","CU10-90133-ztxl-36046469","Land/geomatics surveyor","(661)395-3871x5248",4,1,8,10,10,10,2
"PH10-88998-3424-7049-5425","1971-04-11 06:43:11","CU10-29227-glaq-53177576","Mental health nurse","867-581-9544x1953",4,10,9,10,3,5,9
"PH10-71816-naxe-3185618","1938-05-03 00:12:45","CU10-69816-zfux-1003445","Advertising art director","454.897.9261x85304",3,1,10,6,1,10,2
"PH10-705-55653-71882-4039","1995-09-19 22:57:57","CU10-61306-23792-7615-8572","Technical author","219-609-3529",5,3,4,10,8,6,5
"PH10-9105-vzgb-55971172","1928-10-05 15:15:51","CU10-20520-rbfq-84022099","Surveyor, commercial/residential","06655065428",9,9,8,2,10,9,10
"PH10-8456-oykq-12946540","2016-08-03 16:14:00","CU10-66231-wsto-90639406","Administrator, local government","(813)998-1873",5,1,9,10,1,7,7
"PH10-24838-6514-47102-7958","1944-09-02 01:24:04","CU10-63614-46927-76392-184","IT trainer","00945702605",9,10,8,8,8,5,10
"PH10-26905-luzi-12133973","2001-04-10 14:22:42","CU10-80829-17905-79216-5169","Engineer, materials","1-115-349-2900x245",9,10,10,10,2,9,9
"PH10-24171-9249-56635-6974","1946-11-25 03:13:54","CU10-70762-83642-24449-183","Economist","(795)020-0911",9,1,9,10,9,10,2
"PH10-99841-79575-61576-7202","1970-06-11 12:45:43","CU10-24025-9842-46955-4176","Physiological scientist","069-366-1254",9,10,8,10,8,10,2
"PH10-70281-4784-93820-7428","2014-04-13 07:16:06","CU10-76045-14620-88288-5608","Publishing copy","405-383-6355x9053",8,10,8,10,5,5,10
"PH10-45778-oquw-19386192","2000-04-10 21:10:32","CU10-30379-66085-2692-8059","Data processing manager","330.925.8993",8,10,6,1,3,5,9
"PH10-27873-44579-83983-9462","2006-02-15 15:58:47","CU10-71854-61701-13721-6639","Health physicist","06701294848",1,10,10,6,3,7,10
"PH10-60672-49343-2349-7320","1991-03-01 07:51:37","CU10-62396-36648-12136-5357","Therapist, occupational","1-708-543-8589x891",9,1,9,4,8,6,10
"PH10-30855-gfpr-57788533","1944-06-08 12:31:21","CU10-98971-dnlw-14914085","Applications developer","(338)679-3115x9905",8,9,10,1,5,6,9
"PH10-60449-gyob-58658449","1937-10-08 19:21:03","CU10-98612-ucbv-92578259","Geophysicist/field seismologist","(942)963-9776",10,9,9,5,6,9,10
"PH10-17414-xkig-6226772","1948-04-19 07:24:59","CU10-42045-7937-6545-6119","Therapist, drama","384-753-6054",6,1,10,10,3,6,8
"PH10-61642-40855-79188-5716","1980-06-06 12:48:38","CU10-20898-lqrx-79176680","Manufacturing engineer","(912)714-8965",9,2,10,6,9,5,5
"PH10-8161-57563-63554-4381","1942-11-27 15:28:25","CU10-60684-66616-82823-326","Surveyor, land/geomatics","+58(1)0477029242",8,2,8,8,9,1,2
"PH10-59236-smvk-16420366","1988-11-18 12:57:01","CU10-27036-dtef-31690168","Air broker","417.841.5166x519",9,10,8,1,9,9,9
"PH10-25083-95966-88887-8075","2018-05-09 05:52:44","CU10-18597-dhij-5450764","Set designer","247.708.5205",8,10,9,10,9,7,2
"PH10-17502-luwb-55473617","1992-08-17 00:28:52","CU10-12333-45348-11833-4978","Dancer","614.571.4042",9,10,9,8,8,9,2
"PH10-370-dupg-23623430","1933-10-12 13:00:00","CU10-77557-36558-54319-7091","Accommodation manager","1-406-994-3261",8,9,10,10,8,9,2
"PH10-43396-86124-70602-2771","1940-11-27 17:19:59","CU10-86391-ewfx-28628260","Consulting civil engineer","943.454.0046x0600",9,1,10,1,3,7,2
"PH10-67094-iyad-63457988","1970-05-26 16:19:40","CU10-5551-tjfa-54470021","Educational psychologist","648-494-1105x16281",8,10,8,7,10,10,10
"PH10-43066-rudy-28814311","2010-04-17 10:27:52","CU10-71683-3224-54179-6750","Administrator, sports","(698)551-0056x814",4,10,7,3,8,5,2
"PH10-56683-74166-7690-5333","1998-12-19 04:12:43","CU10-83777-40775-36744-4744","Database administrator","(415)582-6202",9,2,8,10,3,6,2
"PH10-91342-56730-37133-8640","1951-02-21 03:37:43","CU10-38176-gqxt-96574777","Glass blower/designer","434-068-8773x244",8,1,9,10,8,8,2
"PH10-87954-ckty-1015953","2010-08-13 06:33:41","CU10-70602-nxqr-38732354","Therapist, speech and language","168.265.8768",8,1,9,1,9,5,7
"PH10-33986-wvyo-6412999","2016-12-18 11:07:03","CU10-94745-22774-11458-9552","Associate Professor","+28(4)1899611221",8,9,10,6,3,10,10
"PH10-30517-wkma-7939074","1988-06-03 04:40:53","CU10-99030-70405-87445-5426","Editor, magazine features","739-088-0927x94105",9,9,9,10,4,10,4
"PH10-75664-jhqo-44772268","1938-06-15 06:02:33","CU10-96043-7616-95692-4351","Recruitment consultant","1-449-201-7907x8505",9,2,10,10,10,7,9
"PH10-87634-6837-86830-3343","1988-12-01 20:53:40","CU10-99327-49394-5760-2891","Fish farm manager","(938)941-2236",2,10,7,10,9,7,10
"PH10-5129-tgjo-29892759","1951-02-28 04:24:03","CU10-24577-16258-23322-9505","Computer games developer","210.535.5814",9,2,8,6,10,5,9
"PH10-44385-dsjx-4059234","1981-05-30 13:40:25","CU10-89765-vqoj-19092716","Marketing executive","(573)979-6312",5,9,10,6,10,8,7
"PH10-94763-zpom-56698427","1944-09-29 08:50:16","CU10-83695-nugt-97630151","Conservator, museum/gallery","864-648-7136",6,2,10,9,3,4,9
"PH10-1520-87797-90405-1189","1972-08-22 10:33:23","CU10-77766-26184-55226-2244","Network engineer","(325)061-4128x7354",8,1,8,1,9,5,2
"PH10-89280-tbki-91510447","2006-12-25 20:20:21","CU10-76855-6385-44953-8574","Sound technician, broadcasting/film/video","(702)548-5169",8,4,8,10,3,9,10
"PH10-4523-67456-56387-3449","1948-09-01 09:29:19","CU10-69015-84289-64190-6761","Furniture conservator/restorer","957-373-8756",9,10,3,10,5,10,1
"PH10-24619-80445-22987-814","1969-06-15 07:27:08","CU10-17884-burj-50941976","Retail buyer","09730123543",9,10,8,6,2,10,2
"PH10-95041-83441-658-8547","1967-12-04 05:27:21","CU10-65076-fgit-54931389","Risk manager","1-556-159-5172",9,9,8,10,3,5,10
"PH10-34464-gcth-56400529","1929-11-21 12:39:30","CU10-93414-sceu-84688981","Ambulance person","+68(1)5249012733",9,1,8,5,9,7,10
"PH10-53276-36435-58165-9915","1974-09-30 05:39:39","CU10-4701-ugdc-70300996","Theatre director","09475724650",2,9,9,9,3,6,9
"PH10-19019-phjm-65657725","1999-04-05 07:49:14","CU10-9590-13209-77377-4950","Producer, television/film/video","879-787-0509",8,3,9,6,10,10,2
"PH10-86237-tbze-26790157","2005-11-04 04:17:49","CU10-22094-jdug-3871940","Engineer, civil (contracting)","448-212-1902x134",9,2,9,1,3,6,1
"PH10-62052-svan-81598287","1930-02-14 11:43:13","CU10-47113-htcy-46428612","Legal secretary","04084099861",8,2,8,6,3,10,2
"PH10-68812-fljn-48101299","1972-03-17 22:17:08","CU10-75973-jyxl-98243881","Stage manager","010.708.2422",9,1,8,6,10,10,2
"PH10-10425-72706-61848-5309","1933-07-05 00:59:30","CU10-32728-oeyx-79695077","Editor, magazine features","03274476918",8,3,10,6,9,9,9
"PH10-29905-hlmn-63684904","2016-08-28 12:20:00","CU10-66338-dhiy-22805791","Lawyer","1-543-921-9339x9877",8,3,8,10,3,9,2
"PH10-27519-38893-85178-4281","1977-11-22 07:39:19","CU10-26204-ubgv-43167650","Insurance broker","738-629-2680x834",9,3,8,1,3,9,9
"PH10-12416-myvg-38069023","1970-11-04 18:20:48","CU10-59700-dmxk-21560924","Barista","734-373-2524",9,3,9,2,10,6,2
"PH10-31475-60923-92521-4936","1943-09-09 08:00:11","CU10-28445-54038-94168-5114","Teacher, secondary school","1-795-165-2448",8,10,9,2,8,6,2
"PH10-97085-92789-8005-3328","1970-05-27 03:13:00","CU10-18527-aylh-85524214","Drilling engineer","(662)827-2667x2137",7,10,9,2,9,7,9
"PH10-99700-mgdq-66521312","2012-10-28 08:19:23","CU10-26927-83901-29661-7436","Health and safety inspector","(902)868-3972x96951",9,8,10,1,9,4,3
"PH10-71048-kiad-77674948","1965-04-26 01:48:32","CU10-53290-acgi-44983402","General practice doctor","1-615-818-2281x332",8,3,10,10,9,7,1
"PH10-89229-95057-91349-2197","1973-12-09 16:58:32","CU10-55190-mbph-89828485","Environmental manager","1-484-082-5981x6281",8,9,8,6,2,9,2
"PH10-49347-uphx-10537244","1989-09-02 04:48:54","CU10-4097-oswe-16787319","Scientist, marine","1-559-976-9634x2370",8,3,10,2,10,5,10
"PH10-99044-ietn-3625388","1955-02-25 07:00:41","CU10-51565-95652-5831-364","Clinical psychologist","040.519.7321",2,2,8,6,3,9,2
"PH10-57791-cboz-22302141","1945-12-22 21:00:02","CU10-29716-uyhq-78799984","Dramatherapist","1-924-943-7204x09158",6,1,9,10,3,5,9
"PH10-37168-94819-47885-4951","1941-01-19 18:36:39","CU10-92876-11035-54254-6429","Solicitor, Scotland","(212)187-5405x6322",10,1,8,10,9,7,9
"PH10-87848-puia-39078658","1993-10-13 16:41:02","CU10-35112-38054-5587-9792","Diplomatic Services operational officer","09708623724",6,10,9,6,3,10,2
"PH10-22554-cptu-25519783","1989-01-12 14:40:17","CU10-33101-mgfw-20506687","Corporate treasurer","1-263-394-9704x51606",8,2,10,3,3,9,9
"PH10-57026-aput-69713512","1937-04-13 16:36:36","CU10-10900-ieyt-36900262","Geophysicist/field seismologist","+75(0)2435737095",9,9,9,8,10,6,10
"PH10-89817-30849-66051-1164","1925-09-25 04:22:22","CU10-28180-osur-55601278","Production assistant, radio","1-215-820-8197",1,8,10,10,8,5,9
"PH10-49095-43661-1232-2846","1955-11-11 04:54:46","CU10-48467-62771-96433-6850","Designer, television/film set","354-925-5269",8,1,3,10,9,10,9
"PH10-32105-ncgb-16312540","1973-09-05 18:15:30","CU10-52132-69536-94894-4520","Artist","336-223-6514",8,10,10,1,8,7,2
"PH10-50979-bijc-3028596","2001-12-03 14:07:26","CU10-97389-mcfy-5639510","Barrister","(767)137-9002x1178",9,5,9,6,3,7,9
"PH10-77425-63415-60473-9433","1933-11-17 01:41:55","CU10-88124-635-78393-2848","Software engineer","1-187-562-2782",4,3,9,10,3,6,10
"PH10-45310-34960-56490-3830","1999-03-27 17:48:58","CU10-10510-20618-95653-3908","Quantity surveyor","1-995-087-9824x7426",7,1,10,10,3,7,9
"PH10-77009-ycep-21964349","1967-04-27 04:03:51","CU10-77779-smzr-35902420","Theatre manager","(675)088-5639",9,1,9,7,3,9,9
"PH10-67228-iokq-26226700","1977-01-05 05:09:41","CU10-40946-34852-4567-9079","Optician, dispensing","1-826-986-1474x6066",9,3,7,7,3,9,9
"PH10-34467-ioeq-68802322","1953-12-10 03:49:38","CU10-53681-409-61133-2978","Office manager","969-268-0261x67431",8,10,10,7,8,5,9
"PH10-64273-qtsb-5187277","1958-01-16 21:32:37","CU10-51344-lvxa-67050260","Production assistant, radio","(487)203-9899x0174",9,9,8,6,8,7,2
"PH10-44787-57640-70951-1036","1928-12-02 13:29:27","CU10-84785-11838-4222-4541","Engineer, mining","496-852-2811x8954",8,3,8,10,9,7,9
"PH10-15530-5732-50267-7179","1994-11-19 12:51:24","CU10-91371-902-64527-5237","Exercise physiologist","(378)004-9503x421",10,9,5,1,3,6,4
"PH10-9784-45865-53339-9398","1967-12-17 23:37:46","CU10-20567-qpwt-8300824","Network engineer","(734)877-8961x77035",6,1,7,10,5,6,2
